lifetime,active_days,max_daily_trans,gini_in_btc,mean_in_btc,std_in_btc,gini_out_btc,mean_out_btc,std_out_btc,total_in_btc,total_out_btc,num_incoming,num_outgoing,in_out_ratio,uniq_in_addresses,uniq_out_addresses,uniq_addresses,min_delay,max_delay,mean_delay,median_delay,max_balance_diff,is_ponzi
16.235328312964686,2.5649493574615367,2.302585092994046,0.4140887753104294,1.4469189829363254,1.40186259311961,0.37313698102598764,1.6445292322453704,1.4832600342619362,4.085976312551584,4.085976312551584,2.9444389791664403,2.772588722239781,0.7884573603642702,2.9444389791664403,2.772588722239781,3.5263605246161616,5.293304824724492,15.569927216342922,13.455258748471705,10.627794195345174,3.2188758248682006,0
18.162590146347533,5.749392985908253,1.6094379124341003,0.5349113552907618,3.2311483563080623,3.662079104313956,0.41073203404716874,4.348994876468999,4.5577277349340966,8.931242950497479,8.931242950497479,5.733341276897746,4.605170185988092,1.413693335308005,5.497168225293202,4.605170185988092,5.834810737062605,5.3612921657094255,14.089014848972042,11.87063403757423,10.689692377847104,6.449569542540326,0
18.149512786451226,5.998936561946683,3.1780538303479458,0.2955670600692401,0.5876332211280518,0.8645333348474965,0.5208793033499515,2.9775051448162513,3.5123872021617397,6.51025141505274,6.51025141505274,6.729824070489475,3.6109179126442243,3.1872704854528693,6.354370040797351,3.6109179126442243,6.342121418721152,5.834810737062605,16.460353191816704,13.478503358275832,9.82265703462158,4.056187196367971,0
17.564572065387413,2.995732273553991,1.3862943611198906,0.28221839392908404,1.0853283463330952,0.7567428321214769,0.24357137822367209,2.019519768939924,1.4344607880099427,3.6940718002729622,3.6940718002729622,3.044522437723423,1.9459101490553132,1.466337068793427,3.044522437723423,1.9459101490553132,3.295836866004329,12.439665413134506,16.976587297924286,15.900863178079364,12.590215372100475,3.0614373323031625,0
16.33634653266101,2.639057329615259,2.5649493574615367,0.6284967631954123,1.472311153968764,2.350978081461912,0.6512689233036969,1.429221801632374,2.5173976917358276,4.07614791624729,4.07614791624729,2.9444389791664403,3.044522437723423,0.6418538861723948,2.8903717578961645,3.044522437723423,3.6109179126442243,4.219507705176107,12.449744051295845,10.74484115741386,8.987321812850125,3.9304521408965134,0
15.43195407375462,3.6635616461296463,1.3862943611198906,0.2536191045078109,0.8133611216040748,0.505336418287569,0.20844601559233694,1.6853181227694185,1.1623100497339158,3.98397150474073,3.98397150474073,3.7612001156935624,2.5649493574615367,1.5040773967762742,3.7612001156935624,2.5649493574615367,4.007333185232471,5.501258210544727,11.378845350396778,9.606260067240816,8.817890200945513,2.482403519569882,0
15.203558630433099,3.258096538021482,1.3862943611198906,0.37631840431608277,0.39898353951826876,0.3341501610431683,0.3646899583791,0.8001041443161052,0.6762023226606103,2.584580565843106,2.584580565843106,3.258096538021482,2.3978952727983707,1.252762968495368,3.258096538021482,2.1972245773362196,3.5553480614894135,6.413458957167357,13.25126306020221,12.119964496870633,11.671560361367534,1.3937663759585917,0
18.733118524564926,3.1780538303479458,2.9444389791664403,0.5526625298594684,0.29832620604641646,0.4936318921790078,0.0,0.6981375131118656,0.0,3.2648494369427623,0.6981375131118656,4.465908118654584,0.6931471805599453,4.465908118654584,4.465908118654584,0.6931471805599453,4.477336814478207,10.021448350169694,10.021448350169694,10.021448350169694,10.021448350169694,1.6448050562713916,0
19.212489047267226,4.330733340286331,2.302585092994046,0.2502822977818529,1.7151845010971358,1.286410117593307,0.5417528903505099,2.1540138946284677,3.2319377530362448,5.653049549548244,5.653049549548244,4.1588830833596715,3.6109179126442243,1.0116009116784799,4.060443010546419,3.6109179126442243,4.48863636973214,11.00695470393042,18.344539577027504,17.284248286710387,16.696280280178797,4.1666652238017265,0
17.891994548878102,4.189654742026425,1.3862943611198906,0.3686414740268556,0.4086248971740466,0.6053260918437788,0.36165554456963356,1.0781664965357618,0.9422422376130204,3.5207142224464287,3.5204479822884513,4.189654742026425,2.833213344056216,1.6218604324326575,4.189654742026425,2.639057329615259,4.394449154672439,8.835501457409778,17.729705004107657,15.100092206381575,10.47380303687342,1.9641101875696731,0
15.129051951573794,3.5553480614894135,2.70805020110221,0.43084776414341386,1.3263726172268833,1.3538870057796288,0.237560677935265,2.1793811406831796,1.61294010415672,5.242698942785024,5.242698942785024,4.23410650459726,3.258096538021482,1.3137236682850553,4.23410650459726,3.258096538021482,4.543294782270004,6.133398042996649,11.240526016049605,10.355659527508276,9.118005760773388,3.7264160576426626,0
15.495437874854378,2.9444389791664403,1.6094379124341003,0.06637506225527087,0.6729444732424258,0.21203838289370291,0.06637506225527087,0.6729444732424258,0.21203838289370291,2.851861903134289,2.851861903134289,2.8903717578961645,2.8903717578961645,0.6931471805599453,2.0794415416798357,2.8903717578961645,3.295836866004329,7.872073979866873,11.017841948152846,9.96566055482451,9.4110337944528,1.4279160358107101,0
18.658328778819836,4.143134726391533,1.9459101490553132,0.6009346941499176,2.279960489104772,3.446089135595658,0.5303256181944853,3.760559845583516,4.132976103537728,6.628708600030893,6.628708600030893,4.543294782270004,3.044522437723423,1.7316555451583495,4.442651256490317,2.9444389791664403,4.634728988229636,7.028201432058005,13.85207968183675,12.18122542277398,10.519375647549122,5.511491386824756,0
16.92942676458232,4.248495242049359,2.5649493574615367,0.08771206238251605,0.11176393308326743,0.023897934840509245,0.28465204257208837,0.17389241134654138,0.1345293814240392,3.303584552795155,3.303584552795155,5.3981627015177525,5.0689042022202315,0.8722991625926209,4.90527477843843,5.062595033026967,5.752572638825633,4.867534450455582,16.446704624427475,11.941591514529858,8.984317679911129,1.241268589069634,0
17.782440145984612,3.828641396489095,1.3862943611198906,0.5261145454668577,0.36276169935145813,0.6159422867619858,0.5792595378851084,1.0113002272047067,1.4520913647926759,2.917323735980188,2.917323735980188,3.713572066704308,2.5649493574615367,1.466337068793427,3.044522437723423,2.5649493574615367,3.5263605246161616,9.548881894718772,16.37965058800871,14.553728434516241,13.101890225356664,2.3969567152182396,0
15.43282020682659,2.4849066497880004,1.9459101490553132,0.2920171496885365,0.03270953544857323,0.03247298012155493,0.28963237292825744,0.22707144834987758,0.14642298424640318,0.5680138991600786,0.5680138991600786,3.1780538303479458,1.3862943611198906,2.1594842493533726,3.1780538303479458,1.3862943611198906,3.295836866004329,10.420732528104303,14.856572826713018,13.869047849372835,12.608924341650185,0.36468585573000645,0
17.5332786626338,3.828641396489095,1.3862943611198906,0.14387953610837498,0.7475382360299423,0.29470719769546705,0.3626695180629097,1.267113289843432,1.1340153720130592,3.7923381624821664,3.7923381624821664,3.6888794541139363,2.8903717578961645,1.1921383466789333,3.6375861597263857,2.8903717578961645,4.007333185232471,7.3453648404168685,14.72514357636636,13.338317466358125,12.699136458117406,2.5447466501440172,0
14.56713275748137,2.5649493574615367,2.0794415416798357,0.3384600718801722,0.02315833514315204,0.020884602324399273,9.999999950000001e-09,9.999999950000001e-09,9.999999950000001e-09,0.598836501088704,0.0,3.58351893845611,0.0,26.58119899143273,2.9444389791664403,0.0,2.9444389791664403,0.0,0.0,0.0,0.0,0.24686007793152587,0
18.897453721869905,3.295836866004329,2.772588722239781,0.17687134094637133,0.09598693334685532,0.036630339889345075,0.10178269046969667,1.2584609896100059,0.4255758502817489,2.4051416813191375,2.4051416813191375,4.61512051684126,1.6094379124341003,3.258096538021482,4.61512051684126,1.6094379124341003,4.653960350157523,18.10879071577843,18.10879071577843,18.10879071577843,18.10879071577843,1.3110318766193432,0
19.08386971006633,2.9444389791664403,1.3862943611198906,0.31561224569366525,0.1902609709256008,0.12903448474607584,0.5240162096425651,0.6749832099322742,0.9291641506414133,1.7613002634615595,1.7613002617433464,3.1780538303479458,1.791759469228055,1.7227665977411035,3.1780538303479458,1.791759469228055,3.367295829986474,16.078480323955233,17.540304592917106,17.05564447983033,17.05564447983033,0.7419373447293774,0
17.907010561596326,4.174387269895637,1.3862943611198906,0.3850716931265738,0.09018261920881324,0.09504202513764987,0.45202579843561885,0.4606598234128245,0.48444449117327487,1.9244231465381754,1.9244231465381754,4.143134726391533,2.3978952727983707,1.9740810260220096,3.8712010109078907,2.3978952727983707,4.02535169073515,8.824236617346639,16.123290733120363,14.538676083218208,13.415866226220105,0.6312717768418579,0
18.829467270039878,3.332204510175204,0.6931471805599453,0.3047750625610732,0.17923901244371718,0.1271032383644828,0.5409746815298121,0.7555411502744421,1.0487532592280777,1.707481221109371,1.707481221109371,3.1780538303479458,1.6094379124341003,1.9095425048844383,3.1780538303479458,1.6094379124341003,3.332204510175204,13.044211547560662,17.727826660435284,17.203951307568655,17.46310244044375,0.0,0
17.4467000393388,3.4011973816621555,1.3862943611198906,0.2985317199027649,1.9085300573134658,1.5388568969273122,0.3619499992958546,2.0347037738772804,1.8503598135838923,4.846937062593183,4.846937062593183,3.1354942159291497,2.995732273553991,0.7691330875378674,3.1354942159291497,2.995732273553991,3.7376696182833684,8.340694647925071,15.592532629931645,12.91463668897543,11.233515748702441,3.1128186732825696,0
15.246309245490886,3.4339872044851463,1.0986122886681096,0.2995472311100285,0.6662365928388693,0.4649831237641361,0.3727543993964644,1.3989911919142977,1.5148099635618693,3.3484995926617063,3.3484995926617063,3.4011973816621555,2.302585092994046,1.4403615823901663,3.4011973816621555,2.1972245773362196,3.6375861597263857,5.91350300563827,13.08161429689245,11.192610001903745,9.586376669393536,2.631888840136646,0
15.949517459980411,4.48863636973214,1.9459101490553132,0.3482770397363836,0.3415098611505916,0.2904084426389386,0.23668567673615812,1.1681677737694476,0.7565520071885791,3.8414265448792504,3.8137901934521237,4.727387818712341,3.044522437723423,1.8870696490323797,4.727387818712341,3.044522437723423,4.890349128221754,5.19295685089021,10.557348017764696,9.267424616398982,7.91862865334224,1.8718021769015913,0
18.22873566929606,3.8712010109078907,1.9459101490553132,0.5141439262744052,1.1149388070364399,1.850774593489805,0.5620206636018112,2.967560867415726,3.549507282871352,4.715517690291132,4.715517690291132,4.007333185232471,1.9459101490553132,2.302585092994046,2.4849066497880004,1.9459101490553132,2.8903717578961645,10.583701457684175,18.03341354980579,16.432018609976236,11.627779771639203,4.150078903811582,0
13.679131686545801,1.9459101490553132,3.258096538021482,0.38412652921052176,4.27513717299578,4.210645017918261,0.41120490457299025,4.930459244199707,5.071560813433219,7.488718718536131,7.488718718536131,2.9444389791664403,2.8903717578961645,0.7221347174331976,2.9444389791664403,2.8903717578961645,3.58351893845611,9.415075523607037,9.415075523607037,9.415075523607037,9.415075523607037,8.224463735662933,0
16.482646260267842,3.332204510175204,3.2188758248682006,0.27223262001197557,1.0578491436402948,0.7886508688939584,0.26987514661446554,1.1162140406744454,0.8036612110306565,4.735584224710024,4.735584224710024,4.127134385045092,4.060443010546419,0.7276333566311146,4.127134385045092,3.4339872044851463,4.532599493153256,3.8918202981106265,15.105374136639169,11.401227275768662,7.20934025660291,1.8547342683894434,0
16.067632538190416,3.367295829986474,1.6094379124341003,0.4593297173306553,1.2310348459958043,1.354929901689858,0.403704350778796,1.793623577919568,1.7339514463596555,4.332940458728537,4.332940458728537,3.4657359027997265,2.772588722239781,1.120591195386885,3.4657359027997265,2.70805020110221,3.8501476017100584,5.921578419643816,13.187900150122955,11.29734343175611,7.5953872788539725,2.91235066461494,0
18.05416609132732,3.8066624897703196,1.3862943611198906,0.04702214757931225,0.7253425992555553,0.10421003033340456,0.39028943279770456,1.5912739418064294,1.5819862700006262,4.122770036405805,2.543961412569315,4.060443010546419,1.3862943611198906,2.995732273553991,4.007333185232471,1.3862943611198906,4.060443010546419,9.10886120302633,17.335969585303744,16.643089677190154,16.643089677190154,1.7369512327330598,0
15.864516989807194,4.007333185232471,3.5263605246161616,0.2965763521743346,0.5869746469931074,0.507928860296682,0.3414537434973367,1.7843555847844756,1.526568685754311,5.593260513478021,5.593260513478021,5.805134968916488,4.007333185232471,1.9642592877235099,5.805134968916488,4.007333185232471,5.955837369464831,5.25227342804663,13.2018785613463,9.970652086966384,8.417593826193484,3.0301337002713233,0
18.707091310883506,2.302585092994046,6.091309882077698,0.684900647200561,0.01406142782745811,0.10225492441861656,0.15415066077964165,0.5596157879354227,0.22314355131420976,0.9191306953575794,0.9162907318741551,6.570882962339584,1.0986122886681096,5.879135362134062,6.569481420414296,1.0986122886681096,6.5722825426940075,8.905037290767,11.146387757772745,10.554275098679943,10.554275098679943,0.6931471805599453,0
18.433651725863864,6.2766434893416445,1.3862943611198906,0.3032927960051798,0.8448655693937507,0.8755878296495083,0.42963265154961783,2.2490164847693594,2.3079980638057744,6.616199044981755,6.616199044981755,6.336825731146441,4.48863636973214,2.0027077474484463,5.147494476813453,4.48863636973214,5.560681631015528,5.963579343618446,13.916362625827336,11.201527529604615,10.47861104348485,3.7035217308508064,0
17.945791342736896,2.8903717578961645,2.3978952727983707,0.418138840903648,0.0802829334324028,0.0766580279239017,0.5686718519767578,0.16910739133930477,0.34329225692137977,1.100692330546978,0.9776589040120522,3.2188758248682006,2.302585092994046,1.2992829841302609,3.1780538303479458,2.302585092994046,3.4965075614664802,9.67721410821299,15.406093426003675,14.335220598163795,13.71214915386183,0.3784364357202452,0
18.256704447128175,3.1354942159291497,1.3862943611198906,0.1259716096745585,1.7188770556924409,0.8876761773852528,0.5473910485727637,3.0937660138253564,3.6148045538218185,4.666265285347902,4.666265285347902,3.1780538303479458,1.791759469228055,1.7227665977411035,3.1780538303479458,1.6094379124341003,3.332204510175204,9.939240722241946,18.124462609431028,17.026755729978095,10.750020834993819,4.6330771392411,0
19.084522422387582,4.709530201312334,2.1972245773362196,0.5526352973042106,1.6312750333450223,3.1106004514792374,0.5619425706229858,3.3141477827299552,4.002832144989678,6.323422910173793,6.323422910173793,4.912654885736052,3.1354942159291497,1.9652033519899923,4.3694478524670215,3.091042453358316,4.605170185988092,8.470101583882387,17.296522436646512,15.489807440186793,12.316880298561216,4.493903373559505,0
17.473027819705745,3.6375861597263857,2.3978952727983707,0.28991774808627174,0.41735439866319607,0.27130402745322557,0.34987191727880956,2.6200626927864397,2.4033970608275084,4.501542536938188,4.501542536938188,5.135798437050262,2.0794415416798357,3.224573845982839,5.135798437050262,2.0794415416798357,5.176149732573829,7.796880342783522,16.799581906432664,15.009367468732293,8.440744019252831,3.4985060201866314,0
18.275858465646717,4.51085950651685,1.3862943611198906,0.05526969677822097,0.7062162736757478,0.15360962352547916,0.4441957555702154,2.2015957043773686,2.4597907482435803,4.579576596287212,4.579576596287212,4.553876891600541,2.5649493574615367,2.1785324443240666,4.143134726391533,2.5649493574615367,4.356708826689592,8.281977058867758,15.66392379520147,13.444095486340709,10.48768444858769,3.7520330555990955,0
15.26778482280558,3.6375861597263857,2.0794415416798357,0.3528821497785899,0.09846368525883549,0.08526420329934112,0.3605096631574437,0.10351960676490245,0.09845895055138702,1.6165126116288275,1.6165126116288275,3.6888794541139363,3.6635616461296463,0.7062192621272981,3.5553480614894135,3.6635616461296463,4.304065093204169,7.844632644464681,11.33672513518121,10.34075102439219,10.011399809730523,0.7782030918721917,0
17.504304533425014,4.04305126783455,1.6094379124341003,0.21830109571177803,0.46132161097992747,0.2676742331947959,0.6078713498525437,1.507129492168768,2.407307960877876,3.7650314856826483,3.7650314856826483,4.290459441148391,2.70805020110221,1.8152899666382492,4.290459441148391,2.70805020110221,4.465908118654584,9.775654181026242,14.36425835984404,12.820844685586604,11.266717974057467,4.323082183907347,0
17.951368155882665,3.367295829986474,1.3862943611198906,0.3597717010359144,0.49539286325055504,0.4161993355120699,0.3805807044699616,1.1118575154181303,1.0153186294316603,3.154443964708812,3.154443964708812,3.58351893845611,2.4849066497880004,1.4307461236907244,3.58351893845611,2.4849066497880004,3.8501476017100584,7.488293515159428,14.197396516685105,12.106437069115149,9.762384711558127,1.873339456220478,0
18.618023851858187,3.295836866004329,1.3862943611198906,0.3249819698602362,0.04045212818527736,0.03867180236391292,0.3074805984234826,0.1028849042339946,0.06775495881355949,0.6242850166018212,0.6242850166018212,3.091042453358316,2.1972245773362196,1.2878542883066382,3.091042453358316,2.1972245773362196,3.4011973816621555,8.515591910049263,17.390835013164214,15.775330797285335,13.196887191655168,0.173953307123438,0
18.285725263510248,5.0689042022202315,2.8903717578961645,0.4643158569579209,0.12027054662480681,0.21296094656409728,0.5375333414729401,0.6877882169302502,1.1176025511782697,3.1677571266062805,3.1677571266062805,5.204006687076795,3.1780538303479458,2.182625777915067,5.159055299214529,3.1780538303479458,5.236441962829949,3.091042453358316,15.749297661816835,13.266418698719558,8.966483779064431,1.579161496489423,0
19.145948762324398,6.2422232654551655,1.6094379124341003,0.4476688165793482,1.9389673895197683,2.7081219442681452,0.528851162510166,3.8230991683182474,4.3400958692908285,8.107846030813468,8.105363805584481,6.309918278226516,4.31748811353631,2.1304814255832834,5.707110264748875,4.31748811353631,5.937536205082426,5.25227342804663,16.773649577334922,13.393934614502205,10.070568559913799,5.764558564530183,0
15.61535310426056,2.833213344056216,2.5649493574615367,0.3174696508898738,3.6256733782101436,3.2517675678538946,0.332350870160101,3.683029040435761,3.376189348579872,6.703310805100411,6.703310805100411,3.1780538303479458,3.1354942159291497,0.7156200364120039,3.1354942159291497,2.833213344056216,3.6888794541139363,4.007333185232471,13.768011110461591,11.491284649240402,8.930428036788763,5.4680601411351315,0
15.059606072368082,2.9444389791664403,2.3978952727983707,0.664651992919662,3.3131248357713083,4.70776005180317,0.6589833073293715,3.489406652002085,4.792333534066945,6.455717296699235,6.455717296699235,3.258096538021482,3.044522437723423,0.8109302162163288,3.258096538021482,2.772588722239781,3.7376696182833684,6.568077911411976,12.139655026660458,10.314144714132432,8.745364084444473,6.308662945171033,0
15.565209244857858,3.258096538021482,2.9444389791664403,0.23378760602303764,0.6204420128118613,0.35560119923517314,0.48213792840563624,2.667603068141284,2.858332830792329,4.399773155881917,4.399773155881917,4.499809670330265,1.9459101490553132,2.762117422372486,4.499809670330265,1.9459101490553132,4.564348191467836,13.099213474225628,13.099213474225628,13.099213474225628,13.099213474225628,3.4616850974799407,0
18.348443791119063,3.5263605246161616,1.6094379124341003,0.04524592357461458,0.7253405602234927,0.17196039185887935,0.3404601824620376,1.3624447417188503,1.2213057441467374,3.495386677450029,3.495386677450029,3.4339872044851463,2.4849066497880004,1.3156767939059373,2.833213344056216,2.4849066497880004,3.5553480614894135,9.321165927065067,17.343956171975783,16.259753736546166,13.088475618736972,2.513656063073986,0
17.156048285946387,5.472270673671475,3.6109179126442243,0.5782769792537504,1.3930724874179201,2.2652306198020424,0.4556540051083361,3.139948537886646,3.2652498285186833,7.701321291365877,7.701321291365877,6.723832440821209,4.890349128221754,1.9872514892117548,6.723832440821209,4.875197323201151,6.8690144506657065,6.059123195581797,14.50603680688157,10.973749946493651,9.231122911158712,5.8169623393661585,0
19.06484373577133,5.10594547390058,2.995732273553991,0.6068044954147774,0.7717539717553319,1.617563369529446,0.5188877959391689,1.5194165944834406,2.0847653497475105,5.3547163774562225,5.3547163774562225,5.204006687076795,4.110873864173311,1.3904523712685544,4.919980925828125,4.110873864173311,5.288267030694535,1.3862943611198906,16.388029196005512,13.383957291560934,10.940313086039021,3.8867463990565967,0
17.439717828674905,3.6375861597263857,1.3862943611198906,0.4611994770001147,0.6488434264046437,0.7256128646847612,0.3987537791817189,2.3158237201334733,2.245461757739985,3.6252222999250487,3.6252222999250487,3.713572066704308,1.6094379124341003,2.3978952727983707,3.5553480614894135,1.6094379124341003,3.6109179126442243,12.309842396592648,16.20711316431008,15.268128486702867,14.328335381997011,1.4374626476942904,0
16.135744882930776,3.4339872044851463,1.6094379124341003,0.0873989128990267,0.7642796055407095,0.2876598439643903,0.3986480230203716,2.302084967952364,2.2366407249127427,4.006787581872569,4.006787581872569,3.8918202981106265,1.9459101490553132,2.1972245773362196,3.4339872044851463,1.9459101490553132,3.58351893845611,6.3080984415095305,14.80395412338223,13.270991636698264,11.076124476552211,3.272606147289169,0
15.775476037877477,3.1354942159291497,1.3862943611198906,0.4304657904259638,0.054893947107449825,0.08633096749950632,0.0,0.058268908123975775,0.0,0.9858167945227653,0.058268908123975775,3.4011973816621555,0.6931471805599453,3.4011973816621555,3.4011973816621555,0.6931471805599453,3.4339872044851463,7.487173694213739,7.487173694213739,7.487173694213739,7.487173694213739,0.41871033485818504,0
18.227680544870847,3.258096538021482,1.0986122886681096,0.2689219696014714,0.029272913731820383,0.021264205124692185,9.999999950000001e-09,9.999999950000001e-09,9.999999950000001e-09,0.5723035284918205,0.0,3.295836866004329,0.0,26.283947467965785,3.295836866004329,0.0,3.295836866004329,0.0,0.0,0.0,0.0,0.09531017980432487,0
17.865298957469065,4.852030263919617,2.9444389791664403,0.46543065887186996,0.7719749280278282,1.002951994899378,0.5049995438901733,1.154767440339444,1.5476717799325361,5.151495432827195,5.151495432827195,4.997212273764115,4.6443908991413725,0.8867319296326106,4.990432586778736,4.6443908991413725,5.521460917862246,4.68213122712422,15.082345760768682,12.568883565428468,10.314470741328197,3.9245442859818174,0
17.981987841625738,3.295836866004329,1.791759469228055,0.29667349849579083,0.9078628041963219,0.6925672616278677,0.4177155582815309,2.522715715994741,2.515653044117174,3.8469420502665033,3.8469420502665033,3.4657359027997265,1.6094379124341003,2.169053700369523,1.3862943611198906,1.6094379124341003,2.0794415416798357,14.741141533636231,14.741141533636231,14.741141533636231,14.741141533636231,2.8016563954020355,0
18.168760203451125,3.7376696182833684,1.0986122886681096,0.013382988907013829,0.7017381258208472,0.03774151194954084,0.2718859674901105,2.6549536528233535,2.2665890322527695,3.705563998768473,3.705563998768473,3.6888794541139363,1.3862943611198906,2.639057329615259,2.772588722239781,1.3862943611198906,3.044522437723423,17.710688946067876,17.710688946067876,17.710688946067876,17.710688946067876,3.0249502585006174,0
17.835250945457336,3.4339872044851463,1.0986122886681096,0.2790612727936753,1.2450027017585972,1.02101449443678,0.2922574307801995,1.6729106756971992,1.305963749270708,3.969004818241718,3.969004818241718,3.091042453358316,2.5649493574615367,1.0116009116784799,2.9444389791664403,2.5649493574615367,3.4339872044851463,11.01094394985813,16.092181460044873,14.268259060713966,12.610080025001366,2.4270209291716465,0
15.160439808352997,3.6375861597263857,1.0986122886681096,0.2072032620364231,0.9177753435783457,0.5118223897853414,0.26568020290083383,2.0253482784038033,1.687131960494045,3.9821086129948338,3.9821086129948338,3.58351893845611,2.1972245773362196,1.6817585740137266,3.58351893845611,2.1972245773362196,3.7612001156935624,8.93313654381203,11.511143878887799,10.855582912974755,10.676923564324877,3.2538567937634464,0
14.188454540480446,1.6094379124341003,3.044522437723423,0.0038652702190789213,0.1489945526778876,0.002491332310728168,0.3204919924091227,1.100277567987171,0.9222728035517027,1.6114359150967734,1.6114359150967734,3.258096538021482,1.0986122886681096,2.6026896854443837,3.258096538021482,1.0986122886681096,3.332204510175204,13.391969051768598,13.391969051768598,13.391969051768598,13.391969051768598,1.5789787049493922,0
17.923698293130933,3.5553480614894135,1.0986122886681096,0.508266630875823,0.1884190539564276,0.24571666128003933,0.474697004948964,0.7447001271099553,0.8592911162378445,2.032724495802426,2.032724495802426,3.4965075614664802,1.9459101490553132,1.8458266904983307,3.1780538303479458,1.9459101490553132,3.4657359027997265,9.626877294051397,16.754817813383813,15.460589707942685,12.603016551094656,1.2383742310432684,0
19.20198316412491,3.4011973816621555,1.0986122886681096,0.20018071350401073,0.5817439228270174,0.33323091434841823,0.3738587280960173,2.1241106912001246,1.9654578271647696,3.1396752077368792,3.1396752077368792,3.367295829986474,1.3862943611198906,2.3353749158170367,3.367295829986474,1.3862943611198906,3.4657359027997265,15.078196699942637,18.59494757335113,17.931063776534135,17.931063776534135,0.7227059828014896,0
